RideID,RideDate,UserID,City,VehicleType,TripDistanceKM,TripDurationMin,BaseFare,TotalFare,DriverRating,CancellationStatus,PaymentMethod,DriverID,DriverExperienceYears,SurgeApplied,IsPeakHour,RideStartTime,WeatherCondition,DeviceType,PromoCodeUsed,TripCancelledBy
RIDE102601,2023-01-20 12:47:00,USER9114,Pune,Sedan,2.3,45.5,149.61,166.82,4,Cancelled,UPI,DR00321,5.9,1.0,No,12:47,Rainy,iOS,Yes,Driver
RIDE102602,2023-08-08 15:42:00,USER4387,Hyderabad,SUV,18.97,45.0,63.36,123.46,5,Completed,UPI,DR00991,1.8,2.0,No,15:42,Cloudy,Web,Yes,NA
RIDE102603,2023-05-30 14:25:00,USER1255,Mumbai,Bike,8.62,38.0,123.56,176.81,4,Completed,Wallet,DR00327,2.1,1.0,Yes,14:25,Clear,Web,No,NA
RIDE102604,2023-05-18 08:50:00,USER1741,Chennai,Auto,1.0,74.8,99.77,104.76,5,Cancelled,Card,DR00360,8.7,1.0,No,08:50,Cloudy,Android,No,User
RIDE102605,2023-10-13 06:20:00,USER7250,Chennai,Bike,13.27,43.3,147.11,244.72,3,Cancelled,Card,DR00827,5.5,1.0,Yes,06:20,Clear,Web,No,User
RIDE102606,2023-08-04 04:58:00,USER4375,Delhi,SUV,2.12,56.3,129.34,143.05,4,Completed,Card,DR00707,7.2,1.0,No,04:58,Clear,Android,No,NA
RIDE102607,2023-02-09 17:39:00,USER2905,Bangalore,Auto,7.63,81.1,149.82,206.98,4,Cancelled,Wallet,DR00098,4.0,1.2,No,17:39,Clear,Web,No,User
RIDE102608,2023-06-24 06:47:00,USER5758,Mumbai,Sedan,17.97,78.6,100.6,190.99,1,Completed,Card,DR00621,5.6,1.2,No,06:47,Foggy,Android,Yes,NA
RIDE102609,2023-12-27 08:47:00,USER1077,Hyderabad,Bike,2.5,80.7,54.55,61.37,1,Cancelled,Wallet,DR00501,9.8,1.0,Yes,08:47,Clear,Web,Yes,Driver
RIDE102610,2023-10-08 23:50:00,USER4938,Chennai,Bike,21.14,28.0,90.44,186.04,5,Completed,Wallet,DR00817,3.6,1.2,No,23:50,Cloudy,iOS,No,NA
RIDE102611,2023-03-24 02:20:00,USER6419,Pune,Auto,1.09,8.0,115.33,121.62,5,Cancelled,Wallet,DR00101,6.9,1.5,No,02:20,Clear,Android,No,User
RIDE102612,2023-06-25 13:12:00,USER3900,Pune,Auto,6.92,27.2,122.92,165.45,2,Completed,UPI,DR00503,2.1,1.5,Yes,13:12,Clear,iOS,No,NA
RIDE102613,2023-12-30 18:50:00,USER7388,Delhi,SUV,18.78,28.7,30.06,58.29,1,Completed,Cash,DR00846,1.7,1.2,Yes,18:50,Foggy,Web,No,NA
RIDE102614,2023-02-21 17:01:00,USER4741,Chennai,Sedan,8.59,82.3,90.6,129.51,3,Completed,Cash,DR00489,7.9,2.0,No,17:01,Clear,Android,Yes,NA
RIDE102615,2023-01-09 18:53:00,USER7091,Mumbai,Auto,3.45,60.2,58.23,68.27,1,Completed,UPI,DR00910,8.5,1.2,Yes,18:53,Clear,Web,Yes,NA
RIDE102616,2023-09-20 22:38:00,USER7585,Mumbai,Sedan,9.65,11.9,134.99,200.12,3,Completed,Wallet,DR00966,6.8,1.0,Yes,22:38,Clear,Web,No,NA
RIDE102617,2023-08-19 10:45:00,USER1733,Hyderabad,SUV,7.49,16.5,48.35,66.46,3,Completed,Card,DR00641,2.0,1.0,Yes,10:45,Clear,Web,Yes,NA
RIDE102618,2023-04-07 02:34:00,USER3554,Pune,Auto,21.23,18.2,109.97,226.7,3,Completed,Card,DR00193,2.8,1.0,Yes,02:34,Clear,iOS,Yes,NA
RIDE102619,2023-10-09 16:29:00,USER3321,Pune,Bike,8.52,58.6,61.93,88.31,4,Completed,Card,DR00613,9.2,1.2,No,16:29,Clear,Android,Yes,NA
RIDE102620,2023-11-03 11:07:00,USER5033,Delhi,Sedan,19.93,67.5,72.79,145.33,3,Completed,UPI,DR00351,3.2,1.5,Yes,11:07,Clear,Android,Yes,NA
RIDE102621,2023-09-24 02:02:00,USER5230,Delhi,Sedan,22.4,78.1,142.87,302.88,4,Cancelled,Cash,DR00994,8.3,1.5,No,02:02,Clear,iOS,No,User
RIDE102622,2023-05-06 19:22:00,USER7927,Delhi,Sedan,11.41,85.0,58.85,92.42,2,Completed,Cash,DR00348,3.2,1.0,Yes,19:22,Foggy,iOS,No,NA
RIDE102623,2023-12-09 23:34:00,USER6074,Delhi,Auto,22.84,22.1,41.4,88.68,2,Completed,Wallet,DR00089,9.4,1.2,No,23:34,Rainy,Android,Yes,NA
RIDE102624,2023-02-23 03:37:00,USER4356,Pune,SUV,10.06,31.3,38.31,57.58,3,Cancelled,Cash,DR00458,9.2,1.2,No,03:37,Clear,Web,Yes,System
RIDE102625,2023-01-13 03:40:00,USER5466,Bangalore,Bike,24.14,25.4,90.55,199.84,2,Completed,UPI,DR00441,0.9,2.0,No,03:40,Clear,Android,No,NA
RIDE102626,2023-02-19 04:13:00,USER7704,Pune,Auto,3.14,35.5,107.01,123.81,3,Completed,Card,DR00389,7.8,1.0,Yes,04:13,Foggy,iOS,Yes,NA
RIDE102627,2023-01-11 01:03:00,USER1167,Pune,Bike,17.49,82.7,69.28,129.87,5,Completed,Card,DR00252,2.1,1.0,Yes,01:03,Rainy,Web,Yes,NA
RIDE102628,2023-07-10 22:01:00,USER7813,Pune,Sedan,12.85,53.9,112.83,185.32,4,Completed,Wallet,DR00647,2.5,2.0,No,22:01,Foggy,Web,No,NA
RIDE102629,2023-06-07 02:22:00,USER7777,Chennai,SUV,10.3,67.7,37.32,56.54,2,Completed,Wallet,DR00841,4.9,2.0,Yes,02:22,Rainy,Android,Yes,NA
RIDE102630,2023-01-30 00:01:00,USER7178,Chennai,Sedan,16.19,46.7,132.88,240.45,4,Completed,UPI,DR00142,6.0,1.0,Yes,00:01,Clear,Web,No,NA
RIDE102631,2023-02-14 00:46:00,USER5556,Chennai,Sedan,17.89,7.5,127.99,242.48,5,Completed,Wallet,DR00594,3.6,1.0,No,00:46,Clear,iOS,No,NA
RIDE102632,2023-10-17 19:07:00,USER4104,Pune,SUV,1.1,10.5,148.26,156.41,4,Completed,Card,DR00271,6.0,1.2,No,19:07,Clear,iOS,No,NA
RIDE102633,2023-07-28 14:44:00,USER8998,Mumbai,Sedan,5.01,50.7,142.38,178.05,1,Cancelled,Card,DR00718,2.1,1.5,No,14:44,Clear,iOS,No,User
RIDE102634,2023-12-31 20:27:00,USER5152,Chennai,SUV,18.11,66.1,72.74,138.61,1,Completed,UPI,DR00458,0.7,1.0,No,20:27,Clear,Android,Yes,NA
RIDE102635,2023-10-30 12:12:00,USER1170,Bangalore,Bike,16.99,23.3,77.91,144.09,4,Completed,UPI,DR00766,5.9,1.5,Yes,12:12,Cloudy,iOS,Yes,NA
RIDE102636,2023-11-05 10:30:00,USER7479,Delhi,Sedan,24.19,66.4,119.52,264.08,5,Cancelled,Cash,DR00500,5.4,1.0,Yes,10:30,Cloudy,Web,Yes,Driver
RIDE102637,2023-10-20 22:18:00,USER1684,Mumbai,Auto,19.26,73.9,46.09,90.47,3,Completed,Card,DR00173,7.1,1.2,No,22:18,Clear,iOS,Yes,NA
RIDE102638,2023-03-02 00:31:00,USER8358,Chennai,Auto,23.82,40.0,67.68,148.29,2,Completed,Wallet,DR00388,6.7,1.2,Yes,00:31,Rainy,iOS,Yes,NA
RIDE102639,2023-04-22 04:17:00,USER3111,Mumbai,SUV,17.86,68.4,44.22,83.71,3,Completed,Wallet,DR00598,9.0,1.0,Yes,04:17,Clear,iOS,Yes,NA
RIDE102640,2023-07-22 01:06:00,USER4653,Chennai,Bike,8.15,39.3,84.59,119.06,2,Completed,Cash,DR00339,4.9,1.0,No,01:06,Rainy,iOS,Yes,NA
RIDE102641,2023-03-02 20:57:00,USER2155,Pune,SUV,3.53,62.7,96.24,113.23,1,Completed,UPI,DR00355,0.6,1.0,No,20:57,Clear,iOS,No,NA
RIDE102642,2023-08-14 16:00:00,USER2874,Hyderabad,Sedan,19.76,69.9,55.34,110.02,4,Completed,Wallet,DR00687,6.5,1.5,Yes,16:00,Clear,iOS,No,NA
RIDE102643,2023-02-27 13:00:00,USER2888,Delhi,SUV,16.46,89.3,33.2,60.52,3,Completed,UPI,DR00796,6.9,1.0,Yes,13:00,Cloudy,Android,Yes,NA
RIDE102644,2023-05-28 23:08:00,USER3603,Delhi,Auto,2.16,34.4,116.32,128.88,1,Completed,Card,DR00194,5.5,1.2,Yes,23:08,Rainy,Web,No,NA
RIDE102645,2023-04-24 03:24:00,USER9004,Hyderabad,Bike,9.64,39.9,32.4,48.02,3,Completed,UPI,DR00156,7.0,1.2,No,03:24,Foggy,iOS,No,NA
RIDE102646,2023-08-26 22:22:00,USER2089,Bangalore,Sedan,23.96,19.1,146.81,322.69,1,Completed,UPI,DR00574,3.6,1.2,No,22:22,Clear,Web,Yes,NA
RIDE102647,2023-10-12 12:31:00,USER4004,Mumbai,SUV,13.01,22.3,56.59,93.4,5,Completed,Cash,DR00308,1.9,1.5,No,12:31,Cloudy,Android,No,NA
RIDE102648,2023-02-18 03:26:00,USER9797,Delhi,Bike,11.39,63.9,109.67,172.13,2,Completed,UPI,DR00940,6.8,1.2,Yes,03:26,Clear,Android,Yes,NA
RIDE102649,2023-08-14 20:36:00,USER6363,Chennai,SUV,11.98,82.9,82.17,131.39,4,Cancelled,Cash,DR00379,2.8,1.2,No,20:36,Rainy,Web,No,User
RIDE102650,2023-11-15 13:37:00,USER3742,Chennai,Auto,6.01,38.5,37.16,48.33,1,Completed,UPI,DR00963,4.8,1.2,No,13:37,Foggy,Web,No,NA
RIDE102651,2023-06-23 18:29:00,USER5202,Pune,SUV,9.85,20.3,86.66,129.34,1,Completed,Cash,DR00492,5.2,1.2,Yes,18:29,Cloudy,Android,No,NA
RIDE102652,2023-02-12 03:58:00,USER7524,Delhi,Sedan,9.88,29.2,92.01,137.46,1,Completed,UPI,DR00157,5.0,1.0,No,03:58,Clear,Android,No,NA
RIDE102653,2023-06-28 00:35:00,USER5666,Delhi,Bike,2.26,43.7,132.56,147.54,5,Completed,Card,DR00999,6.2,1.5,No,00:35,Rainy,Web,Yes,NA
RIDE102654,2023-03-04 18:40:00,USER9786,Pune,Sedan,19.42,29.7,117.88,232.34,3,Completed,Wallet,DR00771,0.8,1.0,No,18:40,Clear,Web,No,NA
RIDE102655,2023-11-13 09:09:00,USER5693,Chennai,Sedan,11.0,24.9,39.52,61.26,5,Completed,Card,DR00615,9.9,1.2,No,09:09,Rainy,iOS,No,NA
RIDE102656,2023-03-26 11:00:00,USER5664,Chennai,Auto,20.73,67.6,55.1,112.21,4,Completed,Wallet,DR00236,7.3,1.2,No,11:00,Clear,Web,Yes,NA
RIDE102657,2023-11-27 03:14:00,USER5284,Delhi,Auto,21.41,5.7,67.43,139.61,5,Completed,Cash,DR00821,4.5,1.0,Yes,03:14,Clear,iOS,No,NA
RIDE102658,2023-02-10 01:41:00,USER2777,Bangalore,SUV,6.09,50.8,43.97,57.36,5,Completed,Card,DR00590,2.3,1.0,Yes,01:41,Clear,Android,No,NA
RIDE102659,2023-08-14 05:14:00,USER2956,Pune,SUV,16.78,72.5,84.83,156.0,4,Completed,Card,DR00387,1.3,1.0,Yes,05:14,Clear,Android,No,NA
RIDE102660,2023-05-08 21:38:00,USER7470,Pune,SUV,12.33,27.6,148.12,239.44,3,Completed,Wallet,DR00565,6.9,1.0,No,21:38,Clear,Android,Yes,NA
RIDE102661,2023-03-28 23:25:00,USER4311,Pune,SUV,22.12,56.3,91.75,193.23,1,Completed,Card,DR00688,3.5,1.5,No,23:25,Clear,iOS,Yes,NA
RIDE102662,2023-01-10 05:20:00,USER2417,Bangalore,SUV,6.18,61.9,119.03,155.81,5,Completed,UPI,DR00026,2.7,1.5,No,05:20,Rainy,Android,No,NA
RIDE102663,2023-04-10 21:56:00,USER9158,Pune,SUV,17.27,60.7,111.95,208.62,3,Cancelled,Wallet,DR00547,4.1,1.0,Yes,21:56,Clear,iOS,Yes,User
RIDE102664,2023-01-09 06:21:00,USER4289,Chennai,Sedan,15.59,42.9,131.99,234.88,2,Completed,Cash,DR00244,6.1,1.0,No,06:21,Clear,iOS,Yes,NA
RIDE102665,2023-04-30 07:10:00,USER3082,Chennai,Sedan,8.09,34.5,55.89,78.5,5,Cancelled,UPI,DR00375,6.9,1.5,Yes,07:10,Rainy,Web,No,User
RIDE102666,2023-12-28 11:26:00,USER9490,Pune,Sedan,4.28,76.1,120.46,146.24,1,Completed,Card,DR00285,6.6,1.0,No,11:26,Clear,Web,Yes,NA
RIDE102667,2023-09-10 11:06:00,USER1584,Delhi,Sedan,16.64,69.5,135.76,248.71,3,Completed,Cash,DR00592,8.7,2.0,Yes,11:06,Clear,Android,No,NA
RIDE102668,2023-07-08 18:40:00,USER8683,Delhi,Sedan,18.73,32.3,50.58,97.95,3,Completed,Wallet,DR00033,2.6,1.0,Yes,18:40,Clear,Android,No,NA
RIDE102669,2023-05-02 13:53:00,USER8844,Mumbai,SUV,8.58,13.8,71.62,102.34,1,Completed,Wallet,DR00953,6.5,1.2,No,13:53,Rainy,Android,No,NA
RIDE102670,2023-09-28 18:53:00,USER2791,Pune,Sedan,16.48,11.1,146.41,267.05,5,Cancelled,Card,DR00557,1.5,1.0,Yes,18:53,Clear,Web,Yes,System
RIDE102671,2023-04-03 10:16:00,USER2825,Chennai,Bike,10.48,13.0,123.69,188.5,3,Completed,Wallet,DR00399,5.7,1.0,No,10:16,Rainy,Web,Yes,NA
RIDE102672,2023-07-15 16:59:00,USER4746,Chennai,Auto,18.12,54.5,63.91,121.81,4,Completed,Cash,DR00887,6.0,1.0,No,16:59,Clear,Android,Yes,NA
RIDE102673,2023-03-27 23:11:00,USER1623,Chennai,Sedan,5.78,9.4,97.67,125.9,5,Completed,UPI,DR00825,2.6,1.2,Yes,23:11,Rainy,Web,Yes,NA
RIDE102674,2023-01-22 09:02:00,USER7358,Hyderabad,Bike,22.37,33.6,78.52,166.34,2,Completed,Cash,DR00633,4.2,1.0,No,09:02,Clear,iOS,No,NA
RIDE102675,2023-09-01 22:44:00,USER4022,Delhi,Bike,7.9,69.0,88.8,123.88,5,Completed,Card,DR00622,8.4,1.2,No,22:44,Clear,iOS,No,NA
RIDE102676,2023-11-09 14:59:00,USER2369,Chennai,Auto,9.83,30.0,72.62,108.31,1,Cancelled,Cash,DR00689,1.9,1.0,No,14:59,Clear,iOS,Yes,System
RIDE102677,2023-07-18 01:12:00,USER2104,Hyderabad,Auto,2.39,69.9,63.52,71.11,5,Completed,Card,DR00929,4.6,1.0,No,01:12,Clear,Android,Yes,NA
RIDE102678,2023-02-16 12:14:00,USER4960,Chennai,SUV,3.68,68.4,110.97,131.39,3,Completed,UPI,DR00248,9.4,1.2,Yes,12:14,Foggy,Android,Yes,NA
RIDE102679,2023-07-11 11:22:00,USER8142,Hyderabad,Bike,13.38,25.9,123.43,206.0,4,Completed,Wallet,DR00878,5.3,1.0,Yes,11:22,Rainy,Android,Yes,NA
RIDE102680,2023-02-26 02:53:00,USER7076,Chennai,Sedan,7.42,66.9,134.87,184.91,2,Completed,Cash,DR00710,7.4,1.0,Yes,02:53,Foggy,Android,No,NA
RIDE102681,2023-12-28 06:48:00,USER8177,Delhi,SUV,21.05,68.6,48.64,99.83,4,Completed,UPI,DR00691,8.4,1.0,No,06:48,Clear,Web,No,NA
RIDE102682,2023-11-28 11:09:00,USER3338,Delhi,Auto,1.35,38.8,128.74,137.43,4,Completed,UPI,DR00196,2.4,1.2,Yes,11:09,Clear,Android,No,NA
RIDE102683,2023-09-20 05:37:00,USER8242,Mumbai,SUV,10.1,22.9,60.58,91.17,5,Completed,Cash,DR00966,2.6,2.0,Yes,05:37,Clear,Web,No,NA
RIDE102684,2023-02-10 08:52:00,USER1672,Chennai,Sedan,9.1,49.3,81.28,118.26,1,Completed,Card,DR00437,7.7,1.2,No,08:52,Clear,Android,Yes,NA
RIDE102685,2023-12-30 19:19:00,USER9251,Hyderabad,Bike,1.46,83.3,138.17,148.26,4,Completed,UPI,DR00563,7.7,1.0,Yes,19:19,Rainy,Web,Yes,NA
RIDE102686,2023-05-02 12:27:00,USER4096,Pune,Auto,3.98,59.4,84.54,101.36,2,Cancelled,Card,DR00334,1.1,1.0,No,12:27,Clear,Android,Yes,Driver
RIDE102687,2023-09-25 17:48:00,USER4447,Pune,Sedan,10.93,19.7,53.65,82.97,5,Completed,Cash,DR00330,3.6,1.0,No,17:48,Clear,Web,No,NA
RIDE102688,2023-04-25 13:11:00,USER6208,Chennai,SUV,12.83,63.0,49.18,80.73,5,Completed,UPI,DR00393,4.3,1.0,Yes,13:11,Clear,Android,No,NA
RIDE102689,2023-07-05 18:28:00,USER1716,Chennai,Auto,10.7,41.3,86.76,133.18,2,Completed,Card,DR00824,8.4,1.0,No,18:28,Rainy,Android,No,NA
RIDE102690,2023-03-16 22:23:00,USER1232,Pune,Bike,13.74,55.3,121.52,205.0,3,Completed,Cash,DR00986,4.5,1.0,No,22:23,Cloudy,Web,Yes,NA
RIDE102691,2023-03-25 23:36:00,USER3502,Hyderabad,Bike,15.28,67.4,149.66,264.0,1,Completed,UPI,DR00975,9.3,1.0,No,23:36,Clear,Web,No,NA
RIDE102692,2023-06-16 07:39:00,USER6592,Pune,Auto,1.24,48.8,124.49,132.21,4,Completed,Cash,DR00110,10.0,1.0,Yes,07:39,Cloudy,Android,Yes,NA
RIDE102693,2023-01-02 20:53:00,USER5109,Pune,Sedan,12.14,74.2,135.24,217.33,1,Completed,Cash,DR00297,7.9,1.0,No,20:53,Clear,Web,No,NA
RIDE102694,2023-02-02 01:37:00,USER3875,Chennai,Sedan,24.12,66.4,119.74,264.15,1,Completed,UPI,DR00821,6.8,1.0,Yes,01:37,Clear,iOS,No,NA
RIDE102695,2023-01-09 22:44:00,USER6736,Delhi,Sedan,13.46,57.3,137.45,229.95,5,Cancelled,Cash,DR00174,4.2,1.0,No,22:44,Clear,Web,No,User
RIDE102696,2023-06-28 01:50:00,USER8569,Mumbai,SUV,17.26,17.8,39.16,72.96,3,Completed,Cash,DR00046,1.1,1.2,No,01:50,Clear,Android,No,NA
RIDE102697,2023-02-03 11:35:00,USER4287,Pune,Auto,8.48,76.1,141.59,201.62,3,Completed,Card,DR00823,5.9,1.0,Yes,11:35,Rainy,Web,No,NA
RIDE102698,2023-12-10 12:41:00,USER1924,Bangalore,SUV,19.58,84.6,77.57,153.51,1,Completed,Cash,DR00332,3.9,1.0,No,12:41,Clear,iOS,Yes,NA
RIDE102699,2023-09-23 00:57:00,USER7411,Mumbai,Sedan,19.55,16.6,140.59,278.02,4,Completed,UPI,DR00239,3.8,1.0,Yes,00:57,Clear,Android,Yes,NA
RIDE102700,2023-10-06 21:03:00,USER7226,Bangalore,SUV,13.51,46.5,39.09,65.5,2,Cancelled,Card,DR00245,7.0,1.0,No,21:03,Clear,Android,Yes,Driver
RIDE102701,2023-04-20 06:55:00,USER3508,Delhi,Bike,24.42,27.0,115.83,257.26,4,Cancelled,Card,DR00291,4.9,1.5,Yes,06:55,Clear,Web,No,System
RIDE102702,2023-05-11 07:34:00,USER5780,Mumbai,Bike,4.01,69.1,118.28,142.0,5,Completed,Wallet,DR00058,7.6,1.0,Yes,07:34,Clear,iOS,No,NA
RIDE102703,2023-01-26 18:01:00,USER9283,Chennai,Sedan,1.41,66.3,149.63,160.18,5,Completed,UPI,DR00567,4.3,1.2,Yes,18:01,Rainy,Web,No,NA
RIDE102704,2023-11-02 09:00:00,USER2042,Delhi,SUV,19.48,17.0,122.26,241.34,1,Completed,UPI,DR00806,1.9,1.2,No,09:00,Clear,Web,Yes,NA
RIDE102705,2023-06-13 11:41:00,USER4690,Bangalore,SUV,20.37,79.5,75.91,153.22,5,Cancelled,Card,DR00772,4.9,1.2,No,11:41,Foggy,Web,No,Driver
RIDE102706,2023-08-23 07:53:00,USER4014,Chennai,Auto,3.88,20.4,96.87,115.66,5,Completed,Cash,DR00829,9.5,1.5,No,07:53,Clear,Android,Yes,NA
RIDE102707,2023-06-30 18:42:00,USER4184,Mumbai,Auto,7.37,72.8,73.99,101.26,1,Completed,Card,DR00974,8.1,1.5,No,18:42,Foggy,Web,No,NA
RIDE102708,2023-10-31 02:36:00,USER6503,Chennai,Auto,1.42,43.8,53.52,57.32,4,Completed,UPI,DR00407,2.5,1.0,Yes,02:36,Foggy,Android,No,NA
RIDE102709,2023-08-21 23:16:00,USER8190,Delhi,Bike,8.04,32.9,59.82,83.87,5,Completed,UPI,DR00874,4.2,1.0,Yes,23:16,Clear,Web,No,NA
RIDE102710,2023-07-17 12:34:00,USER1414,Bangalore,SUV,19.56,18.5,56.64,112.03,2,Completed,Card,DR00517,9.3,1.2,Yes,12:34,Clear,Web,Yes,NA
RIDE102711,2023-02-26 17:10:00,USER8217,Mumbai,Bike,13.43,19.2,95.86,160.23,1,Completed,UPI,DR00224,1.7,2.0,No,17:10,Clear,Android,No,NA
RIDE102712,2023-09-29 11:17:00,USER2136,Delhi,SUV,9.35,61.3,138.74,203.6,1,Completed,Card,DR00596,2.9,1.5,Yes,11:17,Foggy,Web,No,NA
RIDE102713,2023-03-28 22:40:00,USER5026,Chennai,Sedan,9.92,51.8,139.53,208.74,2,Cancelled,Card,DR00253,3.0,1.0,Yes,22:40,Foggy,Web,No,System
RIDE102714,2023-02-08 08:30:00,USER9659,Chennai,Sedan,1.03,15.4,36.57,38.45,1,Completed,UPI,DR00694,5.9,1.0,Yes,08:30,Foggy,Android,No,NA
RIDE102715,2023-05-11 14:16:00,USER5715,Hyderabad,Bike,8.2,14.6,39.59,55.82,4,Completed,UPI,DR00565,4.4,1.2,No,14:16,Clear,Android,Yes,NA
RIDE102716,2023-06-12 12:26:00,USER3639,Delhi,Sedan,16.52,11.1,59.41,108.48,5,Completed,Wallet,DR00219,1.3,1.0,Yes,12:26,Clear,Web,No,NA
RIDE102717,2023-02-03 10:39:00,USER3348,Chennai,Auto,24.38,68.2,60.61,134.49,3,Completed,Card,DR00819,6.5,1.2,No,10:39,Clear,Android,Yes,NA
RIDE102718,2023-10-19 22:40:00,USER9964,Bangalore,Bike,21.33,65.5,41.39,85.53,5,Completed,UPI,DR00610,1.4,1.2,No,22:40,Foggy,Web,Yes,NA
RIDE102719,2023-02-20 04:34:00,USER6202,Delhi,SUV,1.57,10.0,76.62,82.63,2,Cancelled,Card,DR00739,6.3,1.0,No,04:34,Foggy,Android,Yes,System
RIDE102720,2023-12-05 16:06:00,USER1929,Delhi,Bike,22.57,52.6,100.53,213.98,5,Completed,Wallet,DR00573,5.3,1.5,Yes,16:06,Clear,Android,No,NA
RIDE102721,2023-07-25 13:40:00,USER2824,Pune,Auto,19.8,12.2,99.38,197.77,2,Completed,UPI,DR00725,5.2,1.5,No,13:40,Foggy,Android,Yes,NA
RIDE102722,2023-08-15 05:50:00,USER2067,Bangalore,Auto,19.73,81.8,95.21,189.13,2,Completed,Wallet,DR00862,1.1,1.0,No,05:50,Cloudy,iOS,No,NA
RIDE102723,2023-08-27 07:59:00,USER7716,Bangalore,SUV,11.99,82.1,70.64,112.99,2,Completed,Card,DR00212,6.6,1.2,No,07:59,Cloudy,Android,Yes,NA
RIDE102724,2023-03-04 21:41:00,USER9487,Bangalore,Sedan,10.55,64.3,114.77,175.31,2,Completed,UPI,DR00333,4.6,1.2,No,21:41,Clear,Android,No,NA
RIDE102725,2023-11-29 14:13:00,USER9753,Bangalore,Auto,8.27,83.7,129.18,182.6,1,Completed,UPI,DR00010,4.4,1.0,No,14:13,Rainy,Android,Yes,NA
RIDE102726,2023-01-06 19:16:00,USER1286,Mumbai,Auto,2.58,74.0,71.55,80.78,2,Completed,Card,DR00689,6.2,1.0,Yes,19:16,Clear,Android,No,NA
RIDE102727,2023-09-26 15:19:00,USER3783,Mumbai,Bike,6.48,75.4,40.26,53.3,3,Completed,Card,DR00360,6.3,1.0,Yes,15:19,Rainy,Web,Yes,NA
RIDE102728,2023-05-27 02:58:00,USER6270,Bangalore,Auto,6.92,53.4,65.56,88.24,4,Cancelled,UPI,DR00686,0.6,1.5,Yes,02:58,Clear,Web,Yes,User
RIDE102729,2023-08-01 07:59:00,USER7068,Hyderabad,SUV,12.62,31.0,46.48,75.81,4,Cancelled,Cash,DR00963,1.7,1.0,Yes,07:59,Clear,Android,No,Driver
RIDE102730,2023-08-10 07:12:00,USER1629,Hyderabad,Auto,18.94,23.5,86.08,167.6,4,Completed,Card,DR00842,2.7,1.0,No,07:12,Clear,Web,No,NA
RIDE102731,2023-06-26 15:27:00,USER3350,Hyderabad,SUV,12.37,32.8,48.71,78.84,2,Completed,UPI,DR00825,6.9,1.0,Yes,15:27,Clear,iOS,Yes,NA
RIDE102732,2023-12-04 19:42:00,USER2700,Pune,Bike,2.39,58.4,85.54,95.76,3,Completed,Card,DR00346,6.0,1.0,No,19:42,Rainy,iOS,Yes,NA
RIDE102733,2023-09-26 04:02:00,USER4828,Pune,SUV,23.99,19.7,56.52,124.32,1,Completed,Cash,DR00367,7.7,1.0,No,04:02,Clear,Web,Yes,NA
RIDE102734,2023-12-26 06:06:00,USER1096,Delhi,Auto,23.63,27.0,118.65,258.83,2,Completed,Card,DR00009,7.5,1.0,Yes,06:06,Clear,Android,Yes,NA
RIDE102735,2023-05-23 07:15:00,USER7245,Chennai,Sedan,19.84,44.8,33.31,66.35,5,Completed,Cash,DR00644,8.6,1.2,No,07:15,Clear,iOS,No,NA
RIDE102736,2023-06-28 11:54:00,USER1056,Hyderabad,Sedan,24.79,24.8,96.57,216.27,3,Completed,Card,DR00020,4.1,1.2,No,11:54,Foggy,Web,No,NA
RIDE102737,2023-04-20 15:20:00,USER1957,Hyderabad,SUV,14.07,55.0,50.34,85.75,4,Completed,Cash,DR00212,3.8,1.2,Yes,15:20,Clear,Android,No,NA
RIDE102738,2023-01-05 15:27:00,USER7349,Bangalore,Sedan,24.11,83.5,30.12,66.43,1,Completed,Cash,DR00837,8.4,1.2,No,15:27,Clear,Android,No,NA
RIDE102739,2023-10-26 13:54:00,USER2960,Mumbai,SUV,2.81,68.6,134.3,153.17,4,Completed,UPI,DR00692,2.8,1.0,Yes,13:54,Cloudy,Android,No,NA
RIDE102740,2023-01-18 09:51:00,USER4678,Hyderabad,Auto,9.78,61.6,110.58,164.65,2,Completed,Card,DR00197,4.9,1.2,Yes,09:51,Clear,Web,Yes,NA
RIDE102741,2023-06-19 15:55:00,USER1576,Hyderabad,Bike,6.41,54.5,41.87,55.29,4,Completed,UPI,DR00199,2.3,1.0,Yes,15:55,Clear,Web,Yes,NA
RIDE102742,2023-09-10 06:11:00,USER9938,Hyderabad,Bike,5.7,46.5,109.69,140.95,1,Completed,Wallet,DR00032,9.2,1.0,No,06:11,Clear,Android,Yes,NA
RIDE102743,2023-01-07 23:40:00,USER2211,Delhi,Auto,4.38,20.9,103.4,126.04,3,Completed,Card,DR00655,4.4,1.0,Yes,23:40,Clear,Web,Yes,NA
RIDE102744,2023-09-01 22:51:00,USER1324,Bangalore,Bike,15.94,81.1,86.8,155.98,1,Completed,Card,DR00973,2.5,1.0,No,22:51,Clear,iOS,No,NA
RIDE102745,2023-01-02 01:33:00,USER8805,Mumbai,Auto,19.75,26.1,80.31,159.62,2,Completed,Cash,DR00152,7.1,1.0,No,01:33,Clear,Android,No,NA
RIDE102746,2023-10-01 23:52:00,USER7325,Hyderabad,Bike,14.88,12.8,136.45,237.97,3,Completed,Cash,DR00799,2.8,1.0,Yes,23:52,Clear,Android,Yes,NA
